using cuda
AlexNet(
  (conv1): DepthConv(3, 64, kernel_size=(11, 11), alpha=8.3, dilation=(1, 1), stride=(4, 4), padding=(2, 2), bias=False)
  (relu1): ReLU(inplace=True)
  (max_pool_2d_1): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): DepthConv(64, 192, kernel_size=(5, 5), alpha=8.3, dilation=(1, 1), stride=(1, 1), padding=(2, 2), bias=False)
  (relu2): ReLU(inplace=True)
  (max_pool_2d_2): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): DepthConv(192, 384, kernel_size=(3, 3), alpha=8.3, dilation=(1, 1), stride=(1, 1), padding=(1, 1), bias=False)
  (relu3): ReLU(inplace=True)
  (conv4): DepthConv(384, 256, kernel_size=(3, 3), alpha=8.3, dilation=(1, 1), stride=(1, 1), padding=(1, 1), bias=False)
  (relu4): ReLU(inplace=True)
  (conv5): DepthConv(256, 256, kernel_size=(3, 3), alpha=8.3, dilation=(1, 1), stride=(1, 1), padding=(1, 1), bias=False)
  (relu5): ReLU(inplace=True)
  (max_pool_2d_3): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  (depth_down_sampler): AvgPool2d(kernel_size=3, stride=2, padding=0)
)
epoch 0
iteration: 50, loss: 2.1906731128692627
iteration: 100, loss: 2.553485631942749
iteration: 150, loss: 2.6619396209716797
iteration: 200, loss: 2.1156864166259766
iteration: 250, loss: 2.3770201206207275
iteration: 300, loss: 2.035662889480591
iteration: 350, loss: 2.6187617778778076
iteration: 400, loss: 1.9122121334075928
iteration: 450, loss: 2.3093950748443604
iteration: 500, loss: 1.8295873403549194
iteration: 550, loss: 2.3542158603668213
iteration: 600, loss: 1.895583152770996
iteration: 650, loss: 2.239637851715088
iteration: 700, loss: 1.8713061809539795
iteration: 750, loss: 1.7541874647140503
iteration: 800, loss: 2.3171231746673584
iteration: 850, loss: 2.1010279655456543
iteration: 900, loss: 2.0639450550079346
iteration: 950, loss: 2.1857056617736816
iteration: 1000, loss: 2.171762704849243
iteration: 1050, loss: 1.7187347412109375
iteration: 1100, loss: 1.9736225605010986
iteration: 1150, loss: 2.053990125656128
iteration: 1200, loss: 2.1023318767547607
iteration: 1250, loss: 1.721688985824585
iteration: 1300, loss: 2.035224676132202
epoch 0, loss: 2.1849741249120562
epoch 1
iteration: 1350, loss: 2.27811861038208
iteration: 1400, loss: 2.4734976291656494
iteration: 1450, loss: 1.6374592781066895
iteration: 1500, loss: 1.9331270456314087
iteration: 1550, loss: 1.6480411291122437
iteration: 1600, loss: 1.9616092443466187
iteration: 1650, loss: 2.0924019813537598
iteration: 1700, loss: 1.9986927509307861
iteration: 1750, loss: 2.44323992729187
iteration: 1800, loss: 2.4063854217529297
iteration: 1850, loss: 2.029538869857788
iteration: 1900, loss: 2.200112819671631
iteration: 1950, loss: 2.386415719985962
iteration: 2000, loss: 1.623359203338623
iteration: 2050, loss: 2.1623971462249756
iteration: 2100, loss: 2.5338492393493652
iteration: 2150, loss: 1.8165255784988403
iteration: 2200, loss: 2.0399329662323
iteration: 2250, loss: 2.3612208366394043
iteration: 2300, loss: 1.9481784105300903
iteration: 2350, loss: 1.71298348903656
iteration: 2400, loss: 2.0418756008148193
iteration: 2450, loss: 1.9499298334121704
iteration: 2500, loss: 1.7456210851669312
iteration: 2550, loss: 1.6006673574447632
iteration: 2600, loss: 2.569218158721924
epoch 1, loss: 2.051062092920915
epoch 2
iteration: 2650, loss: 1.8987975120544434
iteration: 2700, loss: 1.7538658380508423
iteration: 2750, loss: 1.7534584999084473
iteration: 2800, loss: 2.3484995365142822
iteration: 2850, loss: 2.23879075050354
iteration: 2900, loss: 2.340073347091675
iteration: 2950, loss: 2.1679060459136963
iteration: 3000, loss: 2.704822540283203
iteration: 3050, loss: 2.2059457302093506
iteration: 3100, loss: 2.2879812717437744
iteration: 3150, loss: 1.7918556928634644
iteration: 3200, loss: 1.9959913492202759
iteration: 3250, loss: 1.8907358646392822
iteration: 3300, loss: 2.9724700450897217
iteration: 3350, loss: 1.864352822303772
iteration: 3400, loss: 2.323181629180908
iteration: 3450, loss: 2.155618906021118
iteration: 3500, loss: 2.110337495803833
iteration: 3550, loss: 1.6596322059631348
iteration: 3600, loss: 1.6847827434539795
iteration: 3650, loss: 1.3103185892105103
iteration: 3700, loss: 2.034562587738037
iteration: 3750, loss: 1.9660937786102295
iteration: 3800, loss: 1.830691933631897
iteration: 3850, loss: 1.6817575693130493
iteration: 3900, loss: 2.0195136070251465
iteration: 3950, loss: 1.9723955392837524
epoch 2, loss: 2.001306657601666
epoch 3
iteration: 4000, loss: 2.700728416442871
iteration: 4050, loss: 2.026437520980835
iteration: 4100, loss: 1.651602029800415
iteration: 4150, loss: 1.7976155281066895
iteration: 4200, loss: 2.687069892883301
iteration: 4250, loss: 1.844771385192871
iteration: 4300, loss: 2.0891430377960205
iteration: 4350, loss: 1.8588026762008667
iteration: 4400, loss: 1.7841272354125977
iteration: 4450, loss: 1.6931483745574951
iteration: 4500, loss: 2.3408570289611816
iteration: 4550, loss: 1.8928323984146118
iteration: 4600, loss: 1.800812840461731
iteration: 4650, loss: 1.8902325630187988
iteration: 4700, loss: 2.3159501552581787
iteration: 4750, loss: 1.7769356966018677
iteration: 4800, loss: 1.6953229904174805
iteration: 4850, loss: 1.6077896356582642
iteration: 4900, loss: 1.7081632614135742
iteration: 4950, loss: 2.064587116241455
iteration: 5000, loss: 1.9112011194229126
iteration: 5050, loss: 1.8246424198150635
iteration: 5100, loss: 1.6371790170669556
iteration: 5150, loss: 2.1624948978424072
iteration: 5200, loss: 2.2497684955596924
iteration: 5250, loss: 1.9077975749969482
epoch 3, loss: 1.963573250459294
epoch 4
iteration: 5300, loss: 2.0053646564483643
iteration: 5350, loss: 1.5891945362091064
iteration: 5400, loss: 1.8830394744873047
iteration: 5450, loss: 2.2512025833129883
iteration: 5500, loss: 1.9003816843032837
iteration: 5550, loss: 1.5042998790740967
iteration: 5600, loss: 2.140082359313965
iteration: 5650, loss: 2.0634851455688477
iteration: 5700, loss: 2.1769988536834717
iteration: 5750, loss: 1.9192310571670532
iteration: 5800, loss: 1.6882277727127075
iteration: 5850, loss: 1.7983516454696655
iteration: 5900, loss: 2.3379526138305664
iteration: 5950, loss: 2.11503005027771
iteration: 6000, loss: 1.86921226978302
iteration: 6050, loss: 1.6525486707687378
iteration: 6100, loss: 1.8142085075378418
iteration: 6150, loss: 1.7686331272125244
iteration: 6200, loss: 2.216651678085327
iteration: 6250, loss: 1.855703592300415
iteration: 6300, loss: 1.8598434925079346
iteration: 6350, loss: 1.8576202392578125
iteration: 6400, loss: 1.5459436178207397
iteration: 6450, loss: 2.203160524368286
iteration: 6500, loss: 1.7903739213943481
iteration: 6550, loss: 2.2179813385009766
iteration: 6600, loss: 1.5729233026504517
epoch 4, loss: 1.9250562127401158
epoch 5
iteration: 6650, loss: 1.720428466796875
iteration: 6700, loss: 1.4981074333190918
iteration: 6750, loss: 1.9267909526824951
iteration: 6800, loss: 1.7324897050857544
iteration: 6850, loss: 1.8386321067810059
iteration: 6900, loss: 2.6718668937683105
iteration: 6950, loss: 2.3531510829925537
iteration: 7000, loss: 1.9639023542404175
iteration: 7050, loss: 2.1519885063171387
iteration: 7100, loss: 2.320180654525757
iteration: 7150, loss: 1.6273571252822876
iteration: 7200, loss: 1.7310729026794434
iteration: 7250, loss: 1.6942209005355835
iteration: 7300, loss: 1.890792965888977
iteration: 7350, loss: 1.6317050457000732
iteration: 7400, loss: 1.7935924530029297
iteration: 7450, loss: 1.7984009981155396
iteration: 7500, loss: 2.2048981189727783
iteration: 7550, loss: 2.1013436317443848
iteration: 7600, loss: 1.7211921215057373
iteration: 7650, loss: 2.461778402328491
iteration: 7700, loss: 1.5243375301361084
iteration: 7750, loss: 2.529663324356079
iteration: 7800, loss: 1.49644935131073
iteration: 7850, loss: 1.900423526763916
iteration: 7900, loss: 2.624225378036499
epoch 5, loss: 1.911591255743772
epoch 6
iteration: 7950, loss: 1.610296368598938
iteration: 8000, loss: 1.7700117826461792
iteration: 8050, loss: 1.6736778020858765
iteration: 8100, loss: 2.1593973636627197
iteration: 8150, loss: 1.687987208366394
iteration: 8200, loss: 1.8516629934310913
iteration: 8250, loss: 1.929630994796753
iteration: 8300, loss: 1.5102815628051758
iteration: 8350, loss: 1.6452993154525757
iteration: 8400, loss: 2.430459499359131
iteration: 8450, loss: 2.3889925479888916
iteration: 8500, loss: 1.7986476421356201
iteration: 8550, loss: 2.047315835952759
iteration: 8600, loss: 1.531495213508606
iteration: 8650, loss: 2.0534110069274902
iteration: 8700, loss: 1.373706579208374
iteration: 8750, loss: 1.7327567338943481
iteration: 8800, loss: 1.8964886665344238
iteration: 8850, loss: 1.6373261213302612
iteration: 8900, loss: 1.519923210144043
iteration: 8950, loss: 1.5944169759750366
iteration: 9000, loss: 1.8010774850845337
iteration: 9050, loss: 1.7863303422927856
iteration: 9100, loss: 2.002000331878662
iteration: 9150, loss: 2.429086446762085
iteration: 9200, loss: 2.1121737957000732
epoch 6, loss: 1.8905989408718604
epoch 7
iteration: 9250, loss: 1.9626855850219727
iteration: 9300, loss: 2.427290201187134
iteration: 9350, loss: 2.1245486736297607
iteration: 9400, loss: 1.6085810661315918
iteration: 9450, loss: 1.6373800039291382
iteration: 9500, loss: 1.5091140270233154
iteration: 9550, loss: 1.5400141477584839
iteration: 9600, loss: 2.3868513107299805
iteration: 9650, loss: 2.178861379623413
iteration: 9700, loss: 1.992920160293579
iteration: 9750, loss: 1.4199961423873901
iteration: 9800, loss: 1.3621525764465332
iteration: 9850, loss: 1.8244023323059082
iteration: 9900, loss: 2.2893102169036865
iteration: 9950, loss: 1.7018382549285889
iteration: 10000, loss: 1.8618316650390625
iteration: 10050, loss: 2.316256284713745
iteration: 10100, loss: 2.276155471801758
iteration: 10150, loss: 2.1040151119232178
iteration: 10200, loss: 2.101180076599121
iteration: 10250, loss: 2.1226425170898438
iteration: 10300, loss: 2.025791645050049
iteration: 10350, loss: 2.519906997680664
iteration: 10400, loss: 1.7661893367767334
iteration: 10450, loss: 1.6103565692901611
iteration: 10500, loss: 1.5644599199295044
iteration: 10550, loss: 2.1358985900878906
epoch 7, loss: 1.8678097697847162
epoch 8
iteration: 10600, loss: 2.1208717823028564
iteration: 10650, loss: 1.7026625871658325
iteration: 10700, loss: 2.1499204635620117
iteration: 10750, loss: 1.539711356163025
iteration: 10800, loss: 1.5966376066207886
iteration: 10850, loss: 1.6327366828918457
iteration: 10900, loss: 2.0647401809692383
iteration: 10950, loss: 2.246183395385742
iteration: 11000, loss: 2.3104991912841797
iteration: 11050, loss: 2.57391357421875
iteration: 11100, loss: 1.3928873538970947
iteration: 11150, loss: 2.177710771560669
iteration: 11200, loss: 1.9276829957962036
iteration: 11250, loss: 1.6235543489456177
iteration: 11300, loss: 1.95529043674469
iteration: 11350, loss: 1.6540502309799194
iteration: 11400, loss: 1.5667462348937988
iteration: 11450, loss: 1.9546326398849487
iteration: 11500, loss: 2.008328914642334
iteration: 11550, loss: 2.0761680603027344
iteration: 11600, loss: 1.8107370138168335
iteration: 11650, loss: 2.4275991916656494
iteration: 11700, loss: 1.7097769975662231
iteration: 11750, loss: 1.6035678386688232
iteration: 11800, loss: 1.8168063163757324
iteration: 11850, loss: 2.456169843673706
epoch 8, loss: 1.857426016400643
epoch 9
iteration: 11900, loss: 1.6841678619384766
iteration: 11950, loss: 1.6954278945922852
iteration: 12000, loss: 1.6807775497436523
iteration: 12050, loss: 1.900507926940918
iteration: 12100, loss: 1.7073397636413574
iteration: 12150, loss: 1.37421452999115
iteration: 12200, loss: 1.8755319118499756
iteration: 12250, loss: 1.6466412544250488
iteration: 12300, loss: 2.4925436973571777
iteration: 12350, loss: 1.9946157932281494
iteration: 12400, loss: 1.7840659618377686
iteration: 12450, loss: 1.2983499765396118
iteration: 12500, loss: 1.4145069122314453
iteration: 12550, loss: 2.306567668914795
iteration: 12600, loss: 2.00388503074646
iteration: 12650, loss: 2.0843875408172607
iteration: 12700, loss: 1.90413236618042
iteration: 12750, loss: 1.8325375318527222
iteration: 12800, loss: 1.4173725843429565
iteration: 12850, loss: 1.4455989599227905
iteration: 12900, loss: 2.399789571762085
iteration: 12950, loss: 1.51532781124115
iteration: 13000, loss: 1.716154932975769
iteration: 13050, loss: 1.707789421081543
iteration: 13100, loss: 2.2023112773895264
iteration: 13150, loss: 1.6237736940383911
iteration: 13200, loss: 1.9081741571426392
epoch 9, loss: 1.8395289628598186
epoch 10
iteration: 13250, loss: 1.7086451053619385
iteration: 13300, loss: 1.8207685947418213
iteration: 13350, loss: 2.10771107673645
iteration: 13400, loss: 2.025599241256714
iteration: 13450, loss: 2.4245338439941406
iteration: 13500, loss: 2.511697292327881
iteration: 13550, loss: 1.4336485862731934
iteration: 13600, loss: 2.2911171913146973
iteration: 13650, loss: 2.087265968322754
iteration: 13700, loss: 1.6910430192947388
iteration: 13750, loss: 1.4103293418884277
iteration: 13800, loss: 1.8297631740570068
iteration: 13850, loss: 2.1203665733337402
iteration: 13900, loss: 1.7475128173828125
iteration: 13950, loss: 2.267486572265625
iteration: 14000, loss: 1.7943625450134277
iteration: 14050, loss: 1.7382075786590576
iteration: 14100, loss: 1.289425253868103
iteration: 14150, loss: 1.9099739789962769
iteration: 14200, loss: 1.7908966541290283
iteration: 14250, loss: 2.0799567699432373
iteration: 14300, loss: 1.8038114309310913
iteration: 14350, loss: 1.6713666915893555
iteration: 14400, loss: 1.5659019947052002
iteration: 14450, loss: 1.6238330602645874
iteration: 14500, loss: 1.6855766773223877
epoch 10, loss: 1.8299675832295486
epoch 11
iteration: 14550, loss: 1.871699571609497
iteration: 14600, loss: 2.1606569290161133
iteration: 14650, loss: 1.9165358543395996
iteration: 14700, loss: 2.121666431427002
iteration: 14750, loss: 1.5995253324508667
iteration: 14800, loss: 1.4764994382858276
iteration: 14850, loss: 1.6907432079315186
iteration: 14900, loss: 1.9101111888885498
iteration: 14950, loss: 1.908435583114624
iteration: 15000, loss: 1.8394917249679565
iteration: 15050, loss: 1.488258719444275
iteration: 15100, loss: 1.9588308334350586
iteration: 15150, loss: 1.6801505088806152
iteration: 15200, loss: 1.8573014736175537
iteration: 15250, loss: 1.7918649911880493
iteration: 15300, loss: 1.8832035064697266
iteration: 15350, loss: 1.4623212814331055
iteration: 15400, loss: 1.5139986276626587
iteration: 15450, loss: 1.885698676109314
iteration: 15500, loss: 1.352449655532837
iteration: 15550, loss: 1.8679190874099731
iteration: 15600, loss: 2.000523567199707
iteration: 15650, loss: 1.6055840253829956
iteration: 15700, loss: 1.5769474506378174
iteration: 15750, loss: 2.0310702323913574
iteration: 15800, loss: 1.7732959985733032
iteration: 15850, loss: 1.7693018913269043
epoch 11, loss: 1.8123163838598564
epoch 12
iteration: 15900, loss: 1.8210604190826416
iteration: 15950, loss: 1.7014386653900146
iteration: 16000, loss: 1.3467589616775513
iteration: 16050, loss: 1.8247424364089966
iteration: 16100, loss: 1.5839003324508667
iteration: 16150, loss: 1.7203171253204346
iteration: 16200, loss: 2.19692325592041
iteration: 16250, loss: 1.6336784362792969
iteration: 16300, loss: 1.8485788106918335
iteration: 16350, loss: 1.8277833461761475
iteration: 16400, loss: 1.749927043914795
iteration: 16450, loss: 1.5002468824386597
iteration: 16500, loss: 2.159494161605835
iteration: 16550, loss: 2.023376941680908
iteration: 16600, loss: 2.156353235244751
iteration: 16650, loss: 1.9420034885406494
iteration: 16700, loss: 1.5702197551727295
iteration: 16750, loss: 1.746446967124939
iteration: 16800, loss: 1.5069910287857056
iteration: 16850, loss: 2.1324009895324707
iteration: 16900, loss: 1.4685492515563965
iteration: 16950, loss: 2.280628204345703
iteration: 17000, loss: 1.7891864776611328
iteration: 17050, loss: 1.813655972480774
iteration: 17100, loss: 2.5876665115356445
iteration: 17150, loss: 1.840985655784607
epoch 12, loss: 1.797750099402277
epoch 13
iteration: 17200, loss: 1.5976933240890503
iteration: 17250, loss: 1.6306942701339722
iteration: 17300, loss: 1.6089870929718018
iteration: 17350, loss: 1.3546030521392822
iteration: 17400, loss: 1.301676869392395
iteration: 17450, loss: 2.185441255569458
iteration: 17500, loss: 1.9507901668548584
iteration: 17550, loss: 1.7702988386154175
iteration: 17600, loss: 1.3252878189086914
iteration: 17650, loss: 1.5852683782577515
iteration: 17700, loss: 1.4228198528289795
iteration: 17750, loss: 2.1055915355682373
iteration: 17800, loss: 2.0363283157348633
iteration: 17850, loss: 2.042675256729126
iteration: 17900, loss: 2.3105838298797607
iteration: 17950, loss: 1.6019364595413208
iteration: 18000, loss: 2.385288953781128
iteration: 18050, loss: 2.0577850341796875
iteration: 18100, loss: 2.063051700592041
iteration: 18150, loss: 1.6864995956420898
iteration: 18200, loss: 2.3595638275146484
iteration: 18250, loss: 1.718160629272461
iteration: 18300, loss: 1.4859511852264404
iteration: 18350, loss: 1.6430995464324951
iteration: 18400, loss: 1.6213805675506592
iteration: 18450, loss: 1.7757121324539185
epoch 13, loss: 1.7961319751974085
epoch 14
iteration: 18500, loss: 2.350435495376587
iteration: 18550, loss: 1.90816330909729
iteration: 18600, loss: 1.4975574016571045
iteration: 18650, loss: 1.530098795890808
iteration: 18700, loss: 1.9706628322601318
iteration: 18750, loss: 1.33617103099823
iteration: 18800, loss: 1.4895073175430298
iteration: 18850, loss: 1.997864007949829
iteration: 18900, loss: 1.6441724300384521
iteration: 18950, loss: 2.1745564937591553
iteration: 19000, loss: 1.2862468957901
iteration: 19050, loss: 1.5998018980026245
iteration: 19100, loss: 1.92050302028656
iteration: 19150, loss: 1.9690741300582886
iteration: 19200, loss: 1.5869773626327515
iteration: 19250, loss: 1.5224663019180298
iteration: 19300, loss: 1.4055083990097046
iteration: 19350, loss: 1.6286157369613647
iteration: 19400, loss: 1.7834621667861938
iteration: 19450, loss: 2.1346683502197266
iteration: 19500, loss: 1.4995801448822021
iteration: 19550, loss: 2.3959150314331055
iteration: 19600, loss: 1.8916202783584595
iteration: 19650, loss: 1.5544873476028442
iteration: 19700, loss: 1.9258074760437012
iteration: 19750, loss: 1.9157218933105469
iteration: 19800, loss: 1.542684555053711
epoch 14, loss: 1.7800927565474496
epoch 15
iteration: 19850, loss: 2.2108635902404785
iteration: 19900, loss: 1.5350806713104248
iteration: 19950, loss: 1.781908631324768
iteration: 20000, loss: 1.8330916166305542
iteration: 20050, loss: 1.5268744230270386
iteration: 20100, loss: 1.7224199771881104
iteration: 20150, loss: 1.7267214059829712
iteration: 20200, loss: 2.237421751022339
iteration: 20250, loss: 2.1800575256347656
iteration: 20300, loss: 1.6773110628128052
iteration: 20350, loss: 1.522489070892334
iteration: 20400, loss: 1.6858679056167603
iteration: 20450, loss: 2.085355281829834
iteration: 20500, loss: 2.073685884475708
iteration: 20550, loss: 1.6910709142684937
iteration: 20600, loss: 1.519350290298462
iteration: 20650, loss: 1.4738752841949463
iteration: 20700, loss: 1.4267959594726562
iteration: 20750, loss: 1.7059879302978516
iteration: 20800, loss: 2.0284855365753174
iteration: 20850, loss: 1.7544894218444824
iteration: 20900, loss: 1.7449151277542114
iteration: 20950, loss: 1.5413626432418823
iteration: 21000, loss: 2.304594039916992
iteration: 21050, loss: 1.251242995262146
iteration: 21100, loss: 1.8629910945892334
epoch 15, loss: 1.770072378611497
epoch 16
iteration: 21150, loss: 2.075169086456299
iteration: 21200, loss: 1.0823569297790527
