using cuda
==========================================================================================
Layer (type:depth-idx)                   Output Shape              Param #
==========================================================================================
├─Conv2d: 1-1                            [4, 64, 105, 139]         30,976
├─ReLU: 1-2                              [4, 64, 105, 139]         --
├─MaxPool2d: 1-3                         [4, 64, 52, 69]           --
├─Conv2d: 1-4                            [4, 192, 52, 69]          307,200
├─ReLU: 1-5                              [4, 192, 52, 69]          --
├─MaxPool2d: 1-6                         [4, 192, 25, 34]          --
├─Conv2d: 1-7                            [4, 384, 25, 34]          663,552
├─ReLU: 1-8                              [4, 384, 25, 34]          --
├─Conv2d: 1-9                            [4, 256, 25, 34]          884,736
├─ReLU: 1-10                             [4, 256, 25, 34]          --
├─Conv2d: 1-11                           [4, 256, 25, 34]          589,824
├─ReLU: 1-12                             [4, 256, 25, 34]          --
├─MaxPool2d: 1-13                        [4, 256, 12, 16]          --
==========================================================================================
Total params: 2,476,288
Trainable params: 2,476,288
Non-trainable params: 0
Total mult-adds (G): 3.37
==========================================================================================
Input size (MB): 15.23
Forward/backward pass size (MB): 76.31
Params size (MB): 9.91
Estimated Total Size (MB): 101.44
==========================================================================================
epoch 0
iteration: 50, loss: 2.354867696762085
iteration: 100, loss: 2.276668071746826
iteration: 150, loss: 2.6058297157287598
iteration: 200, loss: 1.8145310878753662
iteration: 250, loss: 2.834981679916382
iteration: 300, loss: 1.9909402132034302
iteration: 350, loss: 1.982717514038086
iteration: 400, loss: 1.9254378080368042
iteration: 450, loss: 2.187699556350708
iteration: 500, loss: 2.6806654930114746
iteration: 550, loss: 1.893445611000061
iteration: 600, loss: 2.2470345497131348
iteration: 650, loss: 1.8571864366531372
iteration: 700, loss: 2.3737223148345947
iteration: 750, loss: 2.008265256881714
iteration: 800, loss: 2.531541585922241
iteration: 850, loss: 1.957611083984375
iteration: 900, loss: 1.6184920072555542
iteration: 950, loss: 1.6467678546905518
iteration: 1000, loss: 1.9290803670883179
iteration: 1050, loss: 1.9879735708236694
iteration: 1100, loss: 1.9126777648925781
iteration: 1150, loss: 2.1437344551086426
iteration: 1200, loss: 2.153735637664795
iteration: 1250, loss: 1.9581059217453003
iteration: 1300, loss: 2.2969696521759033
epoch 0, loss: 2.1763368727468384
epoch 1
iteration: 1350, loss: 1.7848663330078125
iteration: 1400, loss: 2.298628091812134
iteration: 1450, loss: 2.2424988746643066
iteration: 1500, loss: 2.3581089973449707
iteration: 1550, loss: 1.6986819505691528
iteration: 1600, loss: 1.9661099910736084
iteration: 1650, loss: 2.54251766204834
iteration: 1700, loss: 2.329512596130371
iteration: 1750, loss: 1.9017213582992554
iteration: 1800, loss: 1.9142335653305054
iteration: 1850, loss: 1.8175100088119507
iteration: 1900, loss: 2.0099432468414307
iteration: 1950, loss: 2.1452298164367676
iteration: 2000, loss: 1.752358078956604
iteration: 2050, loss: 2.1125619411468506
iteration: 2100, loss: 2.62319016456604
iteration: 2150, loss: 2.075862169265747
iteration: 2200, loss: 2.21789813041687
iteration: 2250, loss: 2.317413806915283
iteration: 2300, loss: 1.7701305150985718
iteration: 2350, loss: 2.0820374488830566
iteration: 2400, loss: 1.7920730113983154
iteration: 2450, loss: 2.298410415649414
iteration: 2500, loss: 1.9608523845672607
iteration: 2550, loss: 2.2165019512176514
iteration: 2600, loss: 2.123105525970459
epoch 1, loss: 1.9488240629970295
epoch 2
iteration: 2650, loss: 1.7567063570022583
iteration: 2700, loss: 1.7461731433868408
iteration: 2750, loss: 1.735233187675476
iteration: 2800, loss: 1.6211328506469727
iteration: 2850, loss: 2.1293246746063232
iteration: 2900, loss: 2.137807607650757
iteration: 2950, loss: 1.6588966846466064
iteration: 3000, loss: 1.7420830726623535
iteration: 3050, loss: 2.584075689315796
iteration: 3100, loss: 1.927058219909668
iteration: 3150, loss: 1.4016621112823486
iteration: 3200, loss: 2.2153897285461426
iteration: 3250, loss: 1.5977973937988281
iteration: 3300, loss: 2.645540952682495
iteration: 3350, loss: 2.02079439163208
iteration: 3400, loss: 2.175171375274658
iteration: 3450, loss: 1.835024118423462
iteration: 3500, loss: 1.9725202322006226
iteration: 3550, loss: 1.66386878490448
iteration: 3600, loss: 1.9183920621871948
iteration: 3650, loss: 2.0662732124328613
iteration: 3700, loss: 1.7655582427978516
iteration: 3750, loss: 2.3581290245056152
iteration: 3800, loss: 1.7703814506530762
iteration: 3850, loss: 1.8699488639831543
iteration: 3900, loss: 1.7122694253921509
iteration: 3950, loss: 1.6326396465301514
epoch 2, loss: 1.8563464885628664
epoch 3
iteration: 4000, loss: 2.0408363342285156
iteration: 4050, loss: 1.3920897245407104
iteration: 4100, loss: 1.8683009147644043
iteration: 4150, loss: 1.7792155742645264
iteration: 4200, loss: 1.6681654453277588
iteration: 4250, loss: 1.3286888599395752
iteration: 4300, loss: 1.8265619277954102
iteration: 4350, loss: 2.2617576122283936
iteration: 4400, loss: 2.012894630432129
iteration: 4450, loss: 2.0151493549346924
iteration: 4500, loss: 1.609610676765442
iteration: 4550, loss: 1.6768407821655273
